id,source,target,labels,weight
5f57d02a2be1582b668ef0a28ebe686a,"CH.ifa.draw.standard.DecoratorFigure.setAttribute(java.lang.String,java.lang.Object)","CH.ifa.draw.framework.Figure.setAttribute(java.lang.String,java.lang.Object)",invokes,1
11dc988ebd69bbb564547065eac89eb8,CH.ifa.draw.standard.DuplicateCommand.execute(),CH.ifa.draw.framework.FigureSelection.getData(java.lang.String),invokes,1
50b4387d58d92647905085a8ccb3edfa,"CH.ifa.draw.figures.ConnectedTextTool.mouseDown(java.awt.event.MouseEvent,int,int).x",int,type,1
52f38fada33a75f3b4595586e40c307d,CH.ifa.draw.applet.DrawApplet.init(),CH.ifa.draw.applet.DrawApplet.createTools(java.awt.Panel),invokes,1
93ff2f56a2b422b7cd72087f526e1641,CH.ifa.draw.standard.SimpleUpdateStrategy,CH.ifa.draw.standard.SimpleUpdateStrategy.serialVersionUID,hasVariable,1
7e01b0a069d0d3fa3468acd037690b9a,"CH.ifa.draw.figures.EllipseFigure.connectorAt(int,int)","CH.ifa.draw.figures.EllipseFigure.connectorAt(int,int).x",hasParameter,1
abaa6d6670c29d5cf12971622e83beb0,CH.ifa.draw.samples.javadraw.JavaDrawViewer,CH.ifa.draw.samples.javadraw.JavaDrawViewer.drawing(),hasScript,1
ad1272546b9872f38cf99792bcd7bd14,CH.ifa.draw.standard.BoxHandleKit.east(CH.ifa.draw.framework.Figure),CH.ifa.draw.framework.Handle,returnType,1
7e205027aebb793806eecef6a64f89be,CH.ifa.draw.samples.javadraw.BouncingDrawing.CH.ifa.draw.samples.javadraw.BouncingDrawing(),CH.ifa.draw.standard.StandardDrawing.CH.ifa.draw.standard.StandardDrawing(),invokes,1
7f7d4b0e01f8db74b96c9d72121332af,CH.ifa.draw.standard.StandardDrawingView.addAll(java.util.Vector),CH.ifa.draw.standard.StandardDrawingView.add(CH.ifa.draw.framework.Figure),invokes,1
18225bc43067d1e75afc834cdfef1ddc,CH.ifa.draw.contrib.PolygonTool.deactivate(),CH.ifa.draw.framework.Drawing.remove(CH.ifa.draw.framework.Figure),invokes,1
92bf3b17989054a7ec139a488d6187c0,"CH.ifa.draw.standard.ChangeConnectionHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView).y",int,type,1
5263bb8cd48f747111ee601689be8c95,CH.ifa.draw.standard.AlignCommand,CH.ifa.draw.standard.AlignCommand.MIDDLES,hasVariable,1
b524e9c3ada819137feef4abf371d380,"CH.ifa.draw.contrib.PolygonTool.mouseDown(java.awt.event.MouseEvent,int,int)",CH.ifa.draw.framework.DrawingEditor.toolDone(),invokes,1
1255fba7bd16b890ccaac98b80ce6acb,CH.ifa.draw.standard.StandardDrawingView,CH.ifa.draw.standard.StandardDrawingView.selection(),hasScript,1
37aa05da663c9698810bf8e841b2b5d8,CH.ifa.draw.figures.AttributeFigure.getAttribute(java.lang.String),CH.ifa.draw.figures.FigureAttributes.hasDefined(java.lang.String),invokes,1
6e9ed2d027d8cd5acadea612c9b04e1e,CH.ifa.draw.standard.ChangeAttributeCommand.execute(),CH.ifa.draw.framework.FigureEnumeration.nextFigure(),invokes,1
cffa9878da74fad58c31b8f6ac9f3ecb,"CH.ifa.draw.figures.InsertImageCommand.CH.ifa.draw.figures.InsertImageCommand(java.lang.String,java.lang.String,CH.ifa.draw.framework.DrawingView).view",CH.ifa.draw.framework.DrawingView,type,1
ee25fb31ba7b4c96dbf1f3ae83ae0af1,CH.ifa.draw.figures.RoundRectangleFigure,"CH.ifa.draw.figures.RoundRectangleFigure.basicMoveBy(int,int)",hasScript,1
f607227bc488132eb76f62b96c3e52e5,"CH.ifa.draw.standard.CompositeFigure.findFigure(int,int)","CH.ifa.draw.standard.CompositeFigure.findFigure(int,int).y",hasParameter,1
61922fd7530f3daf558a975a47c03faa,CH.ifa.draw.util.Command,CH.ifa.draw.util.Command.name(),hasScript,1
3c7bbe3e63ad984975df913b9314eb6d,CH.ifa.draw.figures.TextFigure.drawFrame(java.awt.Graphics),CH.ifa.draw.figures.TextFigure.getAttribute(java.lang.String),invokes,1
ba6e537b76272d0623ede0dc41c1e3f5,CH.ifa.draw.standard.ActionTool.CH.ifa.draw.standard.ActionTool(CH.ifa.draw.framework.DrawingView),CH.ifa.draw.standard.ActionTool,returnType,1
75fb2c0765b632f5b99115903494cdf4,CH.ifa.draw.standard.ChangeAttributeCommand.fView,CH.ifa.draw.framework.DrawingView,type,1
feb0114ec2ee9c5339d1530be2ac7107,CH.ifa.draw.contrib.PolygonFigure.pointCount(),int,returnType,1
847077416c91b25fa22ac55977ee6d05,"CH.ifa.draw.figures.GroupHandle.CH.ifa.draw.figures.GroupHandle(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Locator).locator",CH.ifa.draw.framework.Locator,type,1
ec860b0a680861e3a4392a218cc56efd,"CH.ifa.draw.application.DrawApplication.paletteUserOver(CH.ifa.draw.util.PaletteButton,boolean).inside",boolean,type,1
33ccc06833df496464a101006d8cdb15,CH.ifa.draw.standard.AbstractLocator,CH.ifa.draw.util.Storable,specializes,1
06052b8aaab61062e61249471e5a1f46,CH.ifa.draw.samples.net.NodeFigure.initialize(),CH.ifa.draw.figures.TextFigure.setText(java.lang.String),invokes,1
350c6419e84928bd14357a8097136157,"CH.ifa.draw.application.DrawApplication.setTool(CH.ifa.draw.framework.Tool,java.lang.String)","CH.ifa.draw.application.DrawApplication.setTool(CH.ifa.draw.framework.Tool,java.lang.String).name",hasParameter,1
fa7629127204739bc91277b9d58db2f7,"CH.ifa.draw.standard.CopyCommand.CH.ifa.draw.standard.CopyCommand(java.lang.String,CH.ifa.draw.framework.DrawingView)","CH.ifa.draw.standard.CopyCommand.CH.ifa.draw.standard.CopyCommand(java.lang.String,CH.ifa.draw.framework.DrawingView).view",hasParameter,1
d0e8bf7cd2b9bd5334e774f521965d1c,CH.ifa.draw.samples.javadraw.FollowURLTool,"CH.ifa.draw.samples.javadraw.FollowURLTool.mouseMove(java.awt.event.MouseEvent,int,int)",hasScript,1
fb61879c2f7715690499cfef87b5006f,CH.ifa.draw.framework.FigureSelection.getType(),java.lang.String,returnType,1
f25be42b56549faaf396a78b8b82056f,CH.ifa.draw.samples.nothing.NothingApp.createTools(java.awt.Panel),CH.ifa.draw.figures.ElbowConnection,instantiates,1
a613045822a0dd8906d794a5824ac73f,CH.ifa.draw.util.CommandMenu,CH.ifa.draw.util.CommandMenu.actionPerformed(java.awt.event.ActionEvent),hasScript,1
817e473bc55d1aeb5defae6dd3c0f8e5,CH.ifa.draw.standard.CompositeFigure.add(CH.ifa.draw.framework.Figure),CH.ifa.draw.framework.Figure,returnType,1
573f21283f8b2daff2a5b02ca4c06087,CH.ifa.draw.standard.DecoratorFigure,"CH.ifa.draw.standard.DecoratorFigure.basicDisplayBox(java.awt.Point,java.awt.Point)",hasScript,1
a6a21e32e3ab35f39e36384d89918db9,"CH.ifa.draw.framework.DrawingChangeEvent.CH.ifa.draw.framework.DrawingChangeEvent(CH.ifa.draw.framework.Drawing,java.awt.Rectangle).source",CH.ifa.draw.framework.Drawing,type,1
96102af974ca4219d6c93729d01edd8a,CH.ifa.draw.framework.Drawing,CH.ifa.draw.framework.Drawing.draw(java.awt.Graphics),hasScript,1
c8a75600f4d70508469d7ea7ace32986,CH.ifa.draw.standard.AlignCommand.LEFTS,int,type,1
fff8533e4b57ffa93cedb6d21636e76c,"CH.ifa.draw.standard.FigureChangeEventMulticaster.addInternal(CH.ifa.draw.framework.FigureChangeListener,CH.ifa.draw.framework.FigureChangeListener)","CH.ifa.draw.standard.FigureChangeEventMulticaster.addInternal(CH.ifa.draw.framework.FigureChangeListener,CH.ifa.draw.framework.FigureChangeListener).b",hasParameter,1
6b4434bff513e4e537983c5c2c772072,CH.ifa.draw.standard.DecoratorFigure.includes(CH.ifa.draw.framework.Figure),boolean,returnType,1
bc77fdf3dcc2253f63b2215192a7a2a6,CH.ifa.draw.util.PaletteButton.paint(java.awt.Graphics),CH.ifa.draw.util.PaletteButton.paintSelected(java.awt.Graphics),invokes,1
a53545a757308f93259dfeeba3875a35,CH.ifa.draw.figures.LineConnection.connectStart(CH.ifa.draw.framework.Connector),CH.ifa.draw.figures.LineConnection.connectStart(CH.ifa.draw.framework.Connector).start,hasParameter,1
cd9e17aa57e68762af81cdacd11be2d9,CH.ifa.draw.standard.CompositeFigure.figureRequestRemove(CH.ifa.draw.framework.FigureChangeEvent).e,CH.ifa.draw.framework.FigureChangeEvent,type,1
7cfc4941dfc333c6d3817f0a7d896694,CH.ifa.draw.contrib.PolygonHandle,CH.ifa.draw.contrib.PolygonHandle.myOwner(),hasScript,1
810b0fb8d98be7a4e9a32c8a964dc84e,"CH.ifa.draw.framework.Figure.setAttribute(java.lang.String,java.lang.Object)","CH.ifa.draw.framework.Figure.setAttribute(java.lang.String,java.lang.Object).value",hasParameter,1
1d8208da95fe4f14613305cadeb95ba3,CH.ifa.draw.application.DrawApplication.open(),CH.ifa.draw.util.Iconkit,instantiates,1
6a77936e5cbbd66fb09fc4201f5c731e,CH.ifa.draw.standard.DecoratorFigure.read(CH.ifa.draw.util.StorableInput),CH.ifa.draw.standard.DecoratorFigure.read(CH.ifa.draw.util.StorableInput).dr,hasParameter,1
d323ae80e72dcb8adccad430026e077d,CH.ifa.draw.standard.StandardDrawingView.add(CH.ifa.draw.framework.Figure),CH.ifa.draw.framework.Drawing.add(CH.ifa.draw.framework.Figure),invokes,1
154f0f70543cbdc186e5858b38911467,CH.ifa.draw.figures.LineConnection,CH.ifa.draw.figures.LineConnection.connectStart(CH.ifa.draw.framework.Connector),hasScript,1
4ca59711c2dcebb080974928232c3d04,CH.ifa.draw.standard.ChangeAttributeCommand,CH.ifa.draw.standard.ChangeAttributeCommand.isExecutable(),hasScript,1
7432b14dbdf6d67ad657e337d6ad954e,CH.ifa.draw.standard.CompositeFigure.write(CH.ifa.draw.util.StorableOutput),CH.ifa.draw.util.StorableOutput.writeInt(int),invokes,1
55e1e6d3be2ce47d45082b99e56cc841,CH.ifa.draw.util.StorableInput,CH.ifa.draw.util.StorableInput.readInt(),hasScript,1
1befa483a49d4df7eb4aff4e305a73cd,"CH.ifa.draw.figures.ScribbleTool.point(int,int)",CH.ifa.draw.figures.PolyLineFigure,instantiates,1
a248a70e5f5e18f5821e2d62b95979f7,CH.ifa.draw.util.ColorMap.CH.ifa.draw.util.ColorMap(),CH.ifa.draw.util.ColorMap,returnType,1
8260d224827448e82e8c99edd5875c27,"CH.ifa.draw.figures.TextFigure.setAttribute(java.lang.String,java.lang.Object)",CH.ifa.draw.figures.TextFigure.getFont(),invokes,1
9e4fd98f346cada8e9854376db6bd645,CH.ifa.draw.framework.DrawingEditor.view(),CH.ifa.draw.framework.DrawingView,returnType,1
21aff171abf9f218ffa72ffba3a7bba2,CH.ifa.draw.util,CH.ifa.draw.util.StorableOutput,contains,1
1b9b0a3384ddaebda9e1dc6db858d218,"CH.ifa.draw.contrib.PolygonFigure.splitSegment(int,int).y",int,type,1
da91c8f0afeb4707f88b88c4a5ccf935,CH.ifa.draw.samples.javadraw.BouncingDrawing.add(CH.ifa.draw.framework.Figure).figure,CH.ifa.draw.framework.Figure,type,1
a8c8e6c91baef88e349ab3485d35e190,"CH.ifa.draw.figures.PolyLineFigure.setPointAt(java.awt.Point,int)",CH.ifa.draw.standard.AbstractFigure.changed(),invokes,1
41e7c412bd0595d682dabc34c2a638cd,CH.ifa.draw.figures.BorderTool.action(CH.ifa.draw.framework.Figure),CH.ifa.draw.figures.BorderTool.action(CH.ifa.draw.framework.Figure).figure,hasParameter,1
c03c48a3e40f3bc2c69624cbed407dbe,"CH.ifa.draw.figures.TextTool.mouseUp(java.awt.event.MouseEvent,int,int)","CH.ifa.draw.figures.TextTool.mouseUp(java.awt.event.MouseEvent,int,int).x",hasParameter,1
3480f2c9fa746b7f06052b832f3a7e35,"CH.ifa.draw.standard.NorthWestHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)","CH.ifa.draw.standard.NorthWestHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView).anchorY",hasParameter,1
7e60faf0db65b55697cee82743640a35,"CH.ifa.draw.framework.Figure.connectorAt(int,int)",CH.ifa.draw.framework.Connector,returnType,1
2651de48c4eeb3c93277a00626b28b1e,CH.ifa.draw.application.DrawApplication.loadDrawing(java.lang.String),CH.ifa.draw.application.DrawApplication.loadDrawing(java.lang.String).file,hasParameter,1
0478cbe2dcf5647292bbe418fe365ee0,CH.ifa.draw.standard.StandardDrawing.figureRequestRemove(CH.ifa.draw.framework.FigureChangeEvent).e,CH.ifa.draw.framework.FigureChangeEvent,type,1
651fa856e776330f36f31d357277adc9,CH.ifa.draw.figures.ImageFigure,CH.ifa.draw.figures.ImageFigure.displayBox(),hasScript,1
323a131a2b91bd5689c67604d6aacc80,CH.ifa.draw.application.DrawApplication,CH.ifa.draw.application.DrawApplication.setSelected(CH.ifa.draw.standard.ToolButton),hasScript,1
b0d0c78a229584185f31bef61f34a7c7,"CH.ifa.draw.contrib.PolygonFigure.splitSegment(int,int)","CH.ifa.draw.contrib.PolygonFigure.splitSegment(int,int).x",hasParameter,1
cee4f30c446ad75b021af6083c777e10,"CH.ifa.draw.standard.ConnectionHandle.invokeEnd(int,int,int,int,CH.ifa.draw.framework.DrawingView).anchorY",int,type,1
e7713fcc27d2ec7a8a74bc65b735e1da,CH.ifa.draw.standard.StandardDrawingView.fConstrainer,CH.ifa.draw.framework.PointConstrainer,type,1
4cd10b4fbcc610474e3d6703b5fb814a,"CH.ifa.draw.samples.javadraw.AnimationDecorator.velocity(int,int)","CH.ifa.draw.samples.javadraw.AnimationDecorator.velocity(int,int).xVelocity",hasParameter,1
8e511db341945c627c307ce44121458d,"CH.ifa.draw.figures.PolyLineHandle.CH.ifa.draw.figures.PolyLineHandle(CH.ifa.draw.figures.PolyLineFigure,CH.ifa.draw.framework.Locator,int)","CH.ifa.draw.standard.LocatorHandle.CH.ifa.draw.standard.LocatorHandle(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Locator)",invokes,1
842783d1b186cdb7aaf5a3d2fc2d49e9,CH.ifa.draw.figures.AttributeFigure.getFillColor(),CH.ifa.draw.figures.AttributeFigure.getAttribute(java.lang.String),invokes,1
98bb9c2c12e925137e71e81ddd6842e3,"CH.ifa.draw.standard.ConnectionTool.trackConnectors(java.awt.event.MouseEvent,int,int)","CH.ifa.draw.standard.ConnectionTool.findConnector(int,int,CH.ifa.draw.framework.Figure)",invokes,1
2674501e5bd88ef7af6079e544b713c0,CH.ifa.draw.framework.ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure.pointAt(int),hasScript,1
3ea87c452e81dbc4ba355cede299b480,CH.ifa.draw.standard.StandardDrawing.removeDrawingChangeListener(CH.ifa.draw.framework.DrawingChangeListener).listener,CH.ifa.draw.framework.DrawingChangeListener,type,1
7ceb00bc72a513bb68624b1e03888ac3,CH.ifa.draw.figures.LineConnection.handles(),CH.ifa.draw.standard.ChangeConnectionStartHandle,instantiates,1
64b652f3c88379942e425043350fd217,CH.ifa.draw.figures.AttributeFigure.attributeFigureSerializedDataVersion,int,type,1
f65a9aaebe87d6d3bdce77dfa5e2e787,CH.ifa.draw.standard.StandardDrawingView,CH.ifa.draw.standard.StandardDrawingView.fSelectionHandles,hasVariable,1
2ec017330bd7cbbd252203ac8dc2f063,CH.ifa.draw.standard.ChopBoxConnector.CH.ifa.draw.standard.ChopBoxConnector(),CH.ifa.draw.standard.AbstractConnector.CH.ifa.draw.standard.AbstractConnector(),invokes,1
4f0537ace34d2805815811c91826104a,CH.ifa.draw.figures.TextTool,CH.ifa.draw.figures.TextTool.beginEdit(CH.ifa.draw.standard.TextHolder),hasScript,1
524ce4d79ee608d3b0c7b5e7424dda6c,CH.ifa.draw.contrib.TriangleRotationHandle,CH.ifa.draw.contrib.TriangleRotationHandle.getOrigin(),hasScript,1
c5ac4819ce521b66af208023af9cd668,CH.ifa.draw.figures.PolyLineLocator,CH.ifa.draw.figures.PolyLineLocator.CH.ifa.draw.figures.PolyLineLocator(int),hasScript,1
4c36db670006ee530b3810f1ce4846d1,CH.ifa.draw.standard.WestHandle.CH.ifa.draw.standard.WestHandle(CH.ifa.draw.framework.Figure).owner,CH.ifa.draw.framework.Figure,type,1
ddceb6e5f72c7c53c51fc137426721ab,CH.ifa.draw.contrib.TriangleFigure.rotate(double),CH.ifa.draw.standard.AbstractFigure.changed(),invokes,1
b2a5b4ccba50e6b1ff0ce7a2d875422a,CH.ifa.draw.contrib.TriangleFigure.write(CH.ifa.draw.util.StorableOutput).dw,CH.ifa.draw.util.StorableOutput,type,1
95cb5542edf2beb6cbe330770a1830a6,"CH.ifa.draw.figures.ArrowTip.draw(java.awt.Graphics,int,int,int,int).y2",int,type,1
7a98991fbee4d5246d3ed1252d77ce5b,"CH.ifa.draw.standard.CompositeFigure.findFigureWithout(int,int,CH.ifa.draw.framework.Figure).without",CH.ifa.draw.framework.Figure,type,1
ac92bcebbfbe10c79480a3be80200d59,CH.ifa.draw.figures.BorderTool.action(CH.ifa.draw.framework.Figure).figure,CH.ifa.draw.framework.Figure,type,1
a534787d16d4a96e94ecec8a6e21fd57,CH.ifa.draw.figures.InsertImageCommand,CH.ifa.draw.figures.InsertImageCommand.fView,hasVariable,1
f643c2630f1b312269bb56f35fe5aa7c,CH.ifa.draw.standard.BoxHandleKit.north(CH.ifa.draw.framework.Figure),CH.ifa.draw.standard.NorthHandle,instantiates,1
4a1514914683a0c72bc641fd7c388be4,"CH.ifa.draw.standard.ConnectionHandle.findConnectionTarget(int,int,CH.ifa.draw.framework.Drawing)",CH.ifa.draw.standard.AbstractHandle.owner(),invokes,2
e9d1c063bc5224277b9f0a1876fb2f3d,"CH.ifa.draw.figures.PolyLineFigure.setAttribute(java.lang.String,java.lang.Object)","CH.ifa.draw.figures.PolyLineFigure.setAttribute(java.lang.String,java.lang.Object).value",hasParameter,1
b4140bf30d237b185d7e7ecd0c1eb1bc,CH.ifa.draw.util.Iconkit,CH.ifa.draw.util.Iconkit.fComponent,hasVariable,1
3ca2f46d3afec73b503a2d6d0b61310b,"CH.ifa.draw.figures.TextTool.mouseDrag(java.awt.event.MouseEvent,int,int).y",int,type,1
aefaf8f3cdc6588314d5afb968e71daa,"CH.ifa.draw.contrib.PolygonTool.mouseMove(java.awt.event.MouseEvent,int,int)","CH.ifa.draw.contrib.PolygonTool.mouseMove(java.awt.event.MouseEvent,int,int).y",hasParameter,1
702642ac308fe342b72de7b85dc0dc10,CH.ifa.draw.samples.javadraw.JavaDrawViewer.init(),CH.ifa.draw.util.Iconkit,instantiates,1
dbc16084d7bc7a092c850f9609c1925a,CH.ifa.draw.figures.TextFigure.readObject(java.io.ObjectInputStream),CH.ifa.draw.figures.TextFigure.readObject(java.io.ObjectInputStream).s,hasParameter,1
367712311627a1c82c08b13d15c8fc12,CH.ifa.draw.standard.DecoratorFigure.figureRequestRemove(CH.ifa.draw.framework.FigureChangeEvent),CH.ifa.draw.framework.FigureChangeListener.figureRequestRemove(CH.ifa.draw.framework.FigureChangeEvent),invokes,1
8cd526bf5ef331f18e5c88f6c3d2756d,"CH.ifa.draw.standard.SelectAreaTracker.mouseDown(java.awt.event.MouseEvent,int,int)","CH.ifa.draw.standard.SelectAreaTracker.rubberBand(int,int,int,int)",invokes,1
dce843700b4b8771efe1770064dc2caa,"CH.ifa.draw.standard.ConnectionHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)","CH.ifa.draw.standard.ConnectionHandle.findConnectableFigure(int,int,CH.ifa.draw.framework.Drawing)",invokes,1
ac87e186781de017a07fdfe806c64f45,CH.ifa.draw.figures.RectangleFigure,CH.ifa.draw.figures.RectangleFigure.serialVersionUID,hasVariable,1
c0e97c12719ad46947844b50f9135702,CH.ifa.draw.figures.PolyLineFigure,"CH.ifa.draw.figures.PolyLineFigure.connectorAt(int,int)",hasScript,1
8e189191796c5937790474ed2f028af1,"CH.ifa.draw.figures.LineConnection.endPoint(int,int)",CH.ifa.draw.standard.AbstractFigure.willChange(),invokes,1
e6d81c1c76896b579a62c7f8b471b02b,CH.ifa.draw.figures.TextFigure.figureRemoved(CH.ifa.draw.framework.FigureChangeEvent),CH.ifa.draw.standard.AbstractFigure.listener(),invokes,2
435866f64c1d078e73c9d03ef1590867,CH.ifa.draw.contrib.TriangleRotationHandle,CH.ifa.draw.contrib.TriangleRotationHandle.CH.ifa.draw.contrib.TriangleRotationHandle(CH.ifa.draw.contrib.TriangleFigure),hasScript,1
75d39851cf1568c25039847dff07edcc,"CH.ifa.draw.standard.BoxHandleKit.addCornerHandles(CH.ifa.draw.framework.Figure,java.util.Vector)","CH.ifa.draw.standard.BoxHandleKit.addCornerHandles(CH.ifa.draw.framework.Figure,java.util.Vector).f",hasParameter,1
5d8e7d1f75244fa3961fd02accd109e4,"CH.ifa.draw.samples.net.NodeFigure.connectorAt(int,int)","CH.ifa.draw.samples.net.NodeFigure.connectorAt(int,int).y",hasParameter,1
02231b6af8fedece054028e97f33ee55,"CH.ifa.draw.figures.PolyLineFigure.findSegment(int,int)","CH.ifa.draw.util.Geom.lineContainsPoint(int,int,int,int,int,int)",invokes,1
027487273528cfb8dc16ee63ce48dfe9,CH.ifa.draw.standard.ChangeConnectionEndHandle.CH.ifa.draw.standard.ChangeConnectionEndHandle(CH.ifa.draw.framework.Figure),CH.ifa.draw.standard.ChangeConnectionEndHandle,returnType,1
c71ccd326215eda48efba2318ac1c1ff,CH.ifa.draw.contrib,CH.ifa.draw.contrib.PolygonTool,contains,1
220c6e8c621b41832db8395e28a81496,CH.ifa.draw.applet.DrawApplet.selectionChanged(CH.ifa.draw.framework.DrawingView),CH.ifa.draw.applet.DrawApplet.selectionChanged(CH.ifa.draw.framework.DrawingView).view,hasParameter,1
5e4f50204ff5f8e3b0f1a121a7802f07,"CH.ifa.draw.contrib.DiamondFigure.containsPoint(int,int).x",int,type,1
d4d789e04ab1d69c7ec2d53cb91aebdb,"CH.ifa.draw.samples.javadraw.AnimationDecorator.basicMoveBy(int,int)","CH.ifa.draw.samples.javadraw.AnimationDecorator.basicMoveBy(int,int).y",hasParameter,1
4889fb685c36a335f95fa551fa2b43d1,"CH.ifa.draw.contrib.TriangleRotationHandle.invokeEnd(int,int,CH.ifa.draw.framework.Drawing)","CH.ifa.draw.contrib.TriangleRotationHandle.invokeEnd(int,int,CH.ifa.draw.framework.Drawing).dy",hasParameter,1
b77e296f4cd82d786ed026a6edf3f3af,"CH.ifa.draw.standard.HandleTracker.mouseUp(java.awt.event.MouseEvent,int,int).y",int,type,1
ab840393de70a45b3d75166fb698f7a1,CH.ifa.draw.figures.AttributeFigure.draw(java.awt.Graphics),CH.ifa.draw.figures.AttributeFigure.draw(java.awt.Graphics).g,hasParameter,1
3ec58e5c9ae4a07754ba3988c38c8007,CH.ifa.draw.standard.CompositeFigure.write(CH.ifa.draw.util.StorableOutput),CH.ifa.draw.util.StorableOutput.writeStorable(CH.ifa.draw.util.Storable),invokes,1
e32ea8b806c1c0ddd470b90d012c4040,CH.ifa.draw.standard.StandardDrawing.remove(CH.ifa.draw.framework.Figure).figure,CH.ifa.draw.framework.Figure,type,1
f264dc780aba05b45904ce6caf8dda23,CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure.includes(CH.ifa.draw.framework.Figure),hasScript,1
a11a344e8c074d57adf12942007856aa,CH.ifa.draw.framework.Figure.connectedTextLocator(CH.ifa.draw.framework.Figure),CH.ifa.draw.framework.Locator,returnType,1
0222992416ac82a55956811998b61e2a,CH.ifa.draw.framework.DrawingChangeListener,CH.ifa.draw.framework.DrawingChangeListener.drawingInvalidated(CH.ifa.draw.framework.DrawingChangeEvent),hasScript,1
08cfd78b781c3abd31decfa085e0561a,CH.ifa.draw.standard.CompositeFigure,CH.ifa.draw.standard.CompositeFigure.fFigures,hasVariable,1
7a7fa140803c097cffe4496e5f0b3d7f,CH.ifa.draw.util.PaletteLayout,"CH.ifa.draw.util.PaletteLayout.addLayoutComponent(java.lang.String,java.awt.Component)",hasScript,1
c37690ca3f244a98188ae786b4c6aa3d,"CH.ifa.draw.standard.CreationTool.CH.ifa.draw.standard.CreationTool(CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.Figure)","CH.ifa.draw.standard.CreationTool.CH.ifa.draw.standard.CreationTool(CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.Figure).prototype",hasParameter,1
bb8c452f9e6b2995b7706362ccaa4bbb,"CH.ifa.draw.standard.HandleTracker.CH.ifa.draw.standard.HandleTracker(CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.Handle).anchorHandle",CH.ifa.draw.framework.Handle,type,1
bf54ffe2dec2a222933bcf1ea5e56838,CH.ifa.draw.standard.CompositeFigure.release(),CH.ifa.draw.framework.FigureEnumeration.nextFigure(),invokes,1
7bad0bf671f4a6a732aefa662a1f35a4,CH.ifa.draw.standard.CreationTool.createdFigure(),CH.ifa.draw.framework.Figure,returnType,1
9f8984b89c08dc08aaab9c152565b463,CH.ifa.draw.standard.AbstractHandle,CH.ifa.draw.standard.AbstractHandle.fOwner,hasVariable,1
7bcc0042ff223b82386949036ac00fc6,CH.ifa.draw.standard.SouthHandle.CH.ifa.draw.standard.SouthHandle(CH.ifa.draw.framework.Figure),CH.ifa.draw.standard.SouthHandle,returnType,1
ed72cdc64ecdc58476342ee8e0748411,"CH.ifa.draw.standard.SouthEastHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)",CH.ifa.draw.standard.AbstractHandle.owner(),invokes,2
e3cb0101f5bbae31a8b657af795dc9ca,"CH.ifa.draw.framework.Connector.containsPoint(int,int)","CH.ifa.draw.framework.Connector.containsPoint(int,int).x",hasParameter,1
d1a3a0ad9e16e2164a7dd00a48dcba17,CH.ifa.draw.contrib.PolygonFigure.removePointAt(int).i,int,type,1
71e5eb0b2c05536d35249b222dbb50f0,CH.ifa.draw.standard.AbstractConnector,CH.ifa.draw.standard.AbstractConnector.read(CH.ifa.draw.util.StorableInput),hasScript,1
beae7ae5f3009a7da46843d9e24892fe,"CH.ifa.draw.standard.EastHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView).anchorY",int,type,1
2245418bbdd57d0e60e787288832bc6b,CH.ifa.draw.figures.TextFigure,CH.ifa.draw.figures.TextFigure.fObservedFigure,hasVariable,1
e5132dd1200c088ee431d7b746101ad3,CH.ifa.draw.standard.ChangeConnectionHandle.draw(java.awt.Graphics),CH.ifa.draw.standard.AbstractHandle.displayBox(),invokes,1
9babb57322796fb0585324fce21d98ed,"CH.ifa.draw.standard.ToggleGridCommand.CH.ifa.draw.standard.ToggleGridCommand(java.lang.String,CH.ifa.draw.framework.DrawingView,java.awt.Point)",CH.ifa.draw.util.Command.CH.ifa.draw.util.Command(java.lang.String),invokes,1
154a6c15c98afad99c8b98b0fa81fd58,"CH.ifa.draw.standard.ChangeConnectionEndHandle.setPoint(int,int)","CH.ifa.draw.standard.ChangeConnectionEndHandle.setPoint(int,int).x",hasParameter,1
6d280ef01a9164d0092f2d39c930018d,CH.ifa.draw.application.DrawApplication.toolDone(),CH.ifa.draw.standard.ToolButton.name(),invokes,1
f6b11cf1e2ac315a0a5fce729eccbf4d,CH.ifa.draw.figures.AttributeFigure.read(CH.ifa.draw.util.StorableInput).dr,CH.ifa.draw.util.StorableInput,type,1
df1ed80d77a4beb4d26561877b8b72a8,"CH.ifa.draw.standard.ConnectionTool.mouseMove(java.awt.event.MouseEvent,int,int)","CH.ifa.draw.standard.ConnectionTool.mouseMove(java.awt.event.MouseEvent,int,int).x",hasParameter,1
