id,labels,kind,simpleName
CH.ifa.draw.standard.LocatorConnector.draw(java.awt.Graphics),Operation,method,draw(java.awt.Graphics)
"CH.ifa.draw.samples.pert.PertFigure.setInt(int,int).figureIndex",Variable,parameter,figureIndex
"CH.ifa.draw.framework.ConnectionFigure.startPoint(int,int)",Operation,method,"startPoint(int,int)"
CH.ifa.draw.standard.StandardDrawingView.handleCursorKey(int).key,Variable,parameter,key
"CH.ifa.draw.framework.Tool.mouseDown(java.awt.event.MouseEvent,int,int).y",Variable,parameter,y
CH.ifa.draw.figures.RoundRectangleFigure.fArcWidth,Variable,field,fArcWidth
CH.ifa.draw.standard.StandardDrawingView.paint(java.awt.Graphics),Operation,method,paint(java.awt.Graphics)
"CH.ifa.draw.standard.ConnectionHandle.findConnectableFigure(int,int,CH.ifa.draw.framework.Drawing).x",Variable,parameter,x
CH.ifa.draw.framework.FigureChangeListener.figureRequestRemove(CH.ifa.draw.framework.FigureChangeEvent),Operation,method,figureRequestRemove(CH.ifa.draw.framework.FigureChangeEvent)
"CH.ifa.draw.contrib.PolygonTool.mouseDown(java.awt.event.MouseEvent,int,int).y",Variable,parameter,y
CH.ifa.draw.util.Clipboard.setContents(java.lang.Object).contents,Variable,parameter,contents
"CH.ifa.draw.standard.ConnectionHandle.invokeStart(int,int,CH.ifa.draw.framework.DrawingView).y",Variable,parameter,y
CH.ifa.draw.application.DrawApplication.createStatusLine(),Operation,method,createStatusLine()
CH.ifa.draw.standard.SouthHandle.CH.ifa.draw.standard.SouthHandle(CH.ifa.draw.framework.Figure).owner,Variable,parameter,owner
CH.ifa.draw.standard.DragTracker.fAnchorFigure,Variable,field,fAnchorFigure
"CH.ifa.draw.standard.HandleTracker.mouseDrag(java.awt.event.MouseEvent,int,int).e",Variable,parameter,e
CH.ifa.draw.standard.AbstractFigure.read(CH.ifa.draw.util.StorableInput),Operation,method,read(CH.ifa.draw.util.StorableInput)
CH.ifa.draw.figures.LineFigure.lineFigureSerializedDataVersion,Variable,field,lineFigureSerializedDataVersion
CH.ifa.draw.standard.TextHolder.textDisplayBox(),Operation,method,textDisplayBox()
CH.ifa.draw.framework.Drawing.figureRequestUpdate(CH.ifa.draw.framework.FigureChangeEvent),Operation,method,figureRequestUpdate(CH.ifa.draw.framework.FigureChangeEvent)
"CH.ifa.draw.standard.SelectAreaTracker.mouseDown(java.awt.event.MouseEvent,int,int).x",Variable,parameter,x
CH.ifa.draw.util.CommandMenu.CH.ifa.draw.util.CommandMenu(java.lang.String),Constructor,ctor,CH.ifa.draw.util.CommandMenu(java.lang.String)
"CH.ifa.draw.standard.ConnectionTool.mouseUp(java.awt.event.MouseEvent,int,int).x",Variable,parameter,x
CH.ifa.draw.standard.StandardDrawingView.addBackground(CH.ifa.draw.framework.Painter),Operation,method,addBackground(CH.ifa.draw.framework.Painter)
CH.ifa.draw.util.StorableOutput.writeRef(CH.ifa.draw.util.Storable).storable,Variable,parameter,storable
CH.ifa.draw.standard.DecoratorFigure.figureChanged(CH.ifa.draw.framework.FigureChangeEvent),Operation,method,figureChanged(CH.ifa.draw.framework.FigureChangeEvent)
"CH.ifa.draw.framework.Drawing.findFigureInsideWithout(int,int,CH.ifa.draw.framework.Figure).x",Variable,parameter,x
CH.ifa.draw.framework.DrawingView.setConstrainer(CH.ifa.draw.framework.PointConstrainer).p,Variable,parameter,p
CH.ifa.draw.standard.AbstractFigure.connectedTextLocator(CH.ifa.draw.framework.Figure).text,Variable,parameter,text
"CH.ifa.draw.standard.AbstractHandle.invokeEnd(int,int,CH.ifa.draw.framework.Drawing)",Operation,method,"invokeEnd(int,int,CH.ifa.draw.framework.Drawing)"
"CH.ifa.draw.framework.Drawing.findFigureInside(int,int).x",Variable,parameter,x
CH.ifa.draw.framework.Drawing.addDrawingChangeListener(CH.ifa.draw.framework.DrawingChangeListener),Operation,method,addDrawingChangeListener(CH.ifa.draw.framework.DrawingChangeListener)
CH.ifa.draw.standard.AbstractHandle.displayBox(),Operation,method,displayBox()
"CH.ifa.draw.framework.Figure.setAttribute(java.lang.String,java.lang.Object).name",Variable,parameter,name
CH.ifa.draw.application.DrawApplication.ATTRIBUTES_MENU,Variable,field,ATTRIBUTES_MENU
CH.ifa.draw.samples.pert.PertFigure.start(),Operation,method,start()
CH.ifa.draw.figures.LineConnection.handles(),Operation,method,handles()
"CH.ifa.draw.standard.ConnectionHandle.invokeStart(int,int,CH.ifa.draw.framework.DrawingView)",Operation,method,"invokeStart(int,int,CH.ifa.draw.framework.DrawingView)"
CH.ifa.draw.framework.Handle,Structure,interface,Handle
"CH.ifa.draw.standard.ChangeConnectionHandle.findConnectionTarget(int,int,CH.ifa.draw.framework.Drawing).x",Variable,parameter,x
CH.ifa.draw.standard.DecoratorFigure.peelDecoration(),Operation,method,peelDecoration()
"CH.ifa.draw.figures.PolyLineFigure.CH.ifa.draw.figures.PolyLineFigure(int,int)",Constructor,ctor,"CH.ifa.draw.figures.PolyLineFigure(int,int)"
CH.ifa.draw.standard.CompositeFigure.read(CH.ifa.draw.util.StorableInput).dr,Variable,parameter,dr
CH.ifa.draw.figures.ElbowConnection.CH.ifa.draw.figures.ElbowConnection(),Constructor,ctor,CH.ifa.draw.figures.ElbowConnection()
"CH.ifa.draw.figures.ImageFigure.CH.ifa.draw.figures.ImageFigure(java.awt.Image,java.lang.String,java.awt.Point)",Constructor,ctor,"CH.ifa.draw.figures.ImageFigure(java.awt.Image,java.lang.String,java.awt.Point)"
CH.ifa.draw.samples.javadraw.URLTool.beginEdit(CH.ifa.draw.framework.Figure).figure,Variable,parameter,figure
"CH.ifa.draw.figures.LineFigure.startPoint(int,int).x",Variable,parameter,x
CH.ifa.draw.application.DrawApplication.readFromStorableInput(java.lang.String),Operation,method,readFromStorableInput(java.lang.String)
CH.ifa.draw.standard.AbstractConnector.findEnd(CH.ifa.draw.framework.ConnectionFigure).connection,Variable,parameter,connection
CH.ifa.draw.util.CommandMenu.actionPerformed(java.awt.event.ActionEvent).e,Variable,parameter,e
CH.ifa.draw.util.Geom.center(java.awt.Rectangle),Operation,method,center(java.awt.Rectangle)
"CH.ifa.draw.contrib.PolygonFigure.containsPoint(int,int).y",Variable,parameter,y
CH.ifa.draw.util.PaletteListener,Structure,interface,PaletteListener
CH.ifa.draw.figures.RoundRectangleFigure.drawBackground(java.awt.Graphics),Operation,method,drawBackground(java.awt.Graphics)
CH.ifa.draw.samples.pert.PertFigure.CH.ifa.draw.samples.pert.PertFigure(),Constructor,ctor,CH.ifa.draw.samples.pert.PertFigure()
"CH.ifa.draw.samples.javadraw.PatternPainter.draw(java.awt.Graphics,CH.ifa.draw.framework.DrawingView).g",Variable,parameter,g
CH.ifa.draw.samples,Container,package,samples
CH.ifa.draw.util.PaletteButton.NORMAL,Variable,field,NORMAL
"CH.ifa.draw.figures.GroupCommand.CH.ifa.draw.figures.GroupCommand(java.lang.String,CH.ifa.draw.framework.DrawingView).view",Variable,parameter,view
CH.ifa.draw.framework.Drawing.figureInvalidated(CH.ifa.draw.framework.FigureChangeEvent),Operation,method,figureInvalidated(CH.ifa.draw.framework.FigureChangeEvent)
CH.ifa.draw.util.PaletteButton.paintPressed(java.awt.Graphics),Operation,method,paintPressed(java.awt.Graphics)
CH.ifa.draw.samples.javadraw.URLTool.beginEdit(CH.ifa.draw.framework.Figure),Operation,method,beginEdit(CH.ifa.draw.framework.Figure)
CH.ifa.draw.figures.ScribbleTool.fLastY,Variable,field,fLastY
CH.ifa.draw.samples.javadraw.AnimationDecorator.CH.ifa.draw.samples.javadraw.AnimationDecorator(CH.ifa.draw.framework.Figure),Constructor,ctor,CH.ifa.draw.samples.javadraw.AnimationDecorator(CH.ifa.draw.framework.Figure)
CH.ifa.draw.samples.javadraw.JavaDrawApp.createAnimationMenu(),Operation,method,createAnimationMenu()
"CH.ifa.draw.figures.ElbowHandle.invokeStart(int,int,CH.ifa.draw.framework.DrawingView).x",Variable,parameter,x
"CH.ifa.draw.framework.Figure.connectorAt(int,int).x",Variable,parameter,x
CH.ifa.draw.figures.UngroupCommand.fView,Variable,field,fView
"CH.ifa.draw.standard.SelectAreaTracker.mouseUp(java.awt.event.MouseEvent,int,int).y",Variable,parameter,y
"CH.ifa.draw.standard.AbstractHandle.invokeStep(int,int,CH.ifa.draw.framework.Drawing).drawing",Variable,parameter,drawing
"CH.ifa.draw.framework.Drawing.findFigureInsideWithout(int,int,CH.ifa.draw.framework.Figure)",Operation,method,"findFigureInsideWithout(int,int,CH.ifa.draw.framework.Figure)"
CH.ifa.draw.standard.AbstractFigure.CH.ifa.draw.standard.AbstractFigure(),Constructor,ctor,CH.ifa.draw.standard.AbstractFigure()
CH.ifa.draw.figures.ElbowHandle,Structure,class,ElbowHandle
CH.ifa.draw.application.DrawApplication.toolDone(),Operation,method,toolDone()
CH.ifa.draw.standard.ToolButton.attributeValue(),Operation,method,attributeValue()
CH.ifa.draw.standard.CompositeFigure.findFigure(java.awt.Rectangle).r,Variable,parameter,r
"CH.ifa.draw.samples.pert.PertFigure.writeTasks(CH.ifa.draw.util.StorableOutput,java.util.Vector)",Operation,method,"writeTasks(CH.ifa.draw.util.StorableOutput,java.util.Vector)"
"CH.ifa.draw.contrib.PolygonHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)",Operation,method,"invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)"
CH.ifa.draw.figures.PolyLineFigure.getAttribute(java.lang.String),Operation,method,getAttribute(java.lang.String)
CH.ifa.draw.util.Iconkit.loadImage(java.lang.String).filename,Variable,parameter,filename
CH.ifa.draw.samples.javadraw.JavaDrawApp.createDrawing(),Operation,method,createDrawing()
"CH.ifa.draw.framework.Painter.draw(java.awt.Graphics,CH.ifa.draw.framework.DrawingView).view",Variable,parameter,view
"CH.ifa.draw.figures.ArrowTip.outline(int,int,int,int).y2",Variable,parameter,y2
CH.ifa.draw.figures.ElbowConnection.updateConnection(),Operation,method,updateConnection()
CH.ifa.draw.figures.ElbowTextLocator,Structure,class,ElbowTextLocator
CH.ifa.draw.applet.DrawApplet.IMAGES,Variable,field,IMAGES
"CH.ifa.draw.framework.FigureChangeEvent.CH.ifa.draw.framework.FigureChangeEvent(CH.ifa.draw.framework.Figure,java.awt.Rectangle)",Constructor,ctor,"CH.ifa.draw.framework.FigureChangeEvent(CH.ifa.draw.framework.Figure,java.awt.Rectangle)"
CH.ifa.draw.samples.javadraw.URLTool.getURL(CH.ifa.draw.framework.Figure).figure,Variable,parameter,figure
CH.ifa.draw.standard.ToolButton.fTool,Variable,field,fTool
CH.ifa.draw.figures.AttributeFigure.drawFrame(java.awt.Graphics).g,Variable,parameter,g
CH.ifa.draw.standard.ChangeConnectionHandle.fOriginalTarget,Variable,field,fOriginalTarget
"CH.ifa.draw.contrib.PolygonTool.mouseMove(java.awt.event.MouseEvent,int,int).y",Variable,parameter,y
"CH.ifa.draw.figures.LineDecoration.draw(java.awt.Graphics,int,int,int,int).x1",Variable,parameter,x1
CH.ifa.draw.figures.TextFigure.overlayColumns(),Operation,method,overlayColumns()
"CH.ifa.draw.contrib.PolygonFigure.setPointAt(java.awt.Point,int).i",Variable,parameter,i
"CH.ifa.draw.figures.RadiusHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)",Operation,method,"invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)"
CH.ifa.draw.util.ColorMap.name(int).index,Variable,parameter,index
CH.ifa.draw.util.PaletteLayout.preferredLayoutSize(java.awt.Container),Operation,method,preferredLayoutSize(java.awt.Container)
CH.ifa.draw.application.DrawApplication.readFromObjectInput(java.lang.String).file,Variable,parameter,file
"CH.ifa.draw.samples.javadraw.FollowURLTool.mouseMove(java.awt.event.MouseEvent,int,int)",Operation,method,"mouseMove(java.awt.event.MouseEvent,int,int)"
"CH.ifa.draw.standard.ChangeConnectionHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView).anchorY",Variable,parameter,anchorY
CH.ifa.draw.framework.Connector.draw(java.awt.Graphics),Operation,method,draw(java.awt.Graphics)
"CH.ifa.draw.contrib.TriangleFigure.containsPoint(int,int).x",Variable,parameter,x
"CH.ifa.draw.util.Geom.length2(int,int,int,int).y2",Variable,parameter,y2
"CH.ifa.draw.standard.NorthHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)",Operation,method,"invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)"
CH.ifa.draw.util.ReverseVectorEnumerator.nextElement(),Operation,method,nextElement()
CH.ifa.draw.figures.TextFigure.figureRemoved(CH.ifa.draw.framework.FigureChangeEvent),Operation,method,figureRemoved(CH.ifa.draw.framework.FigureChangeEvent)
"CH.ifa.draw.standard.CreationTool.mouseDrag(java.awt.event.MouseEvent,int,int)",Operation,method,"mouseDrag(java.awt.event.MouseEvent,int,int)"
CH.ifa.draw.contrib.PolygonHandle,Structure,class,PolygonHandle
CH.ifa.draw.standard.CompositeFigure.figureInvalidated(CH.ifa.draw.framework.FigureChangeEvent).e,Variable,parameter,e
CH.ifa.draw.standard.StandardDrawing.handles(),Operation,method,handles()
CH.ifa.draw.standard.FigureTransferCommand.fView,Variable,field,fView
CH.ifa.draw.standard.StandardDrawing.addDrawingChangeListener(CH.ifa.draw.framework.DrawingChangeListener).listener,Variable,parameter,listener
"CH.ifa.draw.figures.LineConnection.handleConnect(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure).end",Variable,parameter,end
"CH.ifa.draw.figures.PolyLineFigure.addPoint(int,int).y",Variable,parameter,y
CH.ifa.draw.util.Iconkit.instance(),Operation,method,instance()
CH.ifa.draw.standard.ConnectionTool.getStartConnector(),Operation,method,getStartConnector()
"CH.ifa.draw.contrib.PolygonFigure.basicDisplayBox(java.awt.Point,java.awt.Point).corner",Variable,parameter,corner
CH.ifa.draw.util.StorableInput.fMap,Variable,field,fMap
"CH.ifa.draw.figures.RoundRectangleFigure.basicDisplayBox(java.awt.Point,java.awt.Point).corner",Variable,parameter,corner
CH.ifa.draw.figures,Container,package,figures
"CH.ifa.draw.util.Geom.lineContainsPoint(int,int,int,int,int,int).x2",Variable,parameter,x2
CH.ifa.draw.framework.ConnectionFigure.connectStart(CH.ifa.draw.framework.Connector).start,Variable,parameter,start
"CH.ifa.draw.framework.Handle.invokeEnd(int,int,int,int,CH.ifa.draw.framework.DrawingView).anchorX",Variable,parameter,anchorX
"CH.ifa.draw.application.DrawApplication.createColorMenu(java.lang.String,java.lang.String)",Operation,method,"createColorMenu(java.lang.String,java.lang.String)"
"CH.ifa.draw.samples.javadraw.FollowURLTool.mouseUp(java.awt.event.MouseEvent,int,int).y",Variable,parameter,y
CH.ifa.draw.standard.BoxHandleKit,Structure,class,BoxHandleKit
CH.ifa.draw.framework.DrawingView.drawBackground(java.awt.Graphics).g,Variable,parameter,g
CH.ifa.draw.util.StorableOutput.fIndent,Variable,field,fIndent
"CH.ifa.draw.standard.ConnectionTool.mouseDrag(java.awt.event.MouseEvent,int,int).e",Variable,parameter,e
"CH.ifa.draw.contrib.PolygonScaleHandle.invokeStart(int,int,CH.ifa.draw.framework.Drawing).x",Variable,parameter,x
CH.ifa.draw.samples.pert.PertFigure.asInt(int),Operation,method,asInt(int)
CH.ifa.draw.util.PaletteButton.paintBackground(java.awt.Graphics),Operation,method,paintBackground(java.awt.Graphics)
"CH.ifa.draw.util.PaletteIcon.CH.ifa.draw.util.PaletteIcon(java.awt.Dimension,java.awt.Image,java.awt.Image,java.awt.Image).pressed",Variable,parameter,pressed
"CH.ifa.draw.figures.EllipseFigure.basicMoveBy(int,int).x",Variable,parameter,x
"CH.ifa.draw.standard.SelectAreaTracker.mouseUp(java.awt.event.MouseEvent,int,int).x",Variable,parameter,x
"CH.ifa.draw.figures.EllipseFigure.CH.ifa.draw.figures.EllipseFigure(java.awt.Point,java.awt.Point)",Constructor,ctor,"CH.ifa.draw.figures.EllipseFigure(java.awt.Point,java.awt.Point)"
"CH.ifa.draw.figures.ImageFigure.imageUpdate(java.awt.Image,int,int,int,int,int)",Operation,method,"imageUpdate(java.awt.Image,int,int,int,int,int)"
CH.ifa.draw.standard.DecoratorFigure.includes(CH.ifa.draw.framework.Figure).figure,Variable,parameter,figure
CH.ifa.draw.util.Geom.south(java.awt.Rectangle),Operation,method,south(java.awt.Rectangle)
CH.ifa.draw.figures.GroupHandle,Structure,class,GroupHandle
CH.ifa.draw.application.DrawApplication.loadDrawing(java.lang.String).file,Variable,parameter,file
CH.ifa.draw.standard.StandardDrawingView.addToSelectionAll(java.util.Vector).figures,Variable,parameter,figures
CH.ifa.draw.contrib.PolygonFigure.CH.ifa.draw.contrib.PolygonFigure(java.awt.Polygon).p,Variable,parameter,p
"CH.ifa.draw.figures.ArrowTip.outline(int,int,double)",Operation,method,"outline(int,int,double)"
"CH.ifa.draw.figures.RectangleFigure.CH.ifa.draw.figures.RectangleFigure(java.awt.Point,java.awt.Point).origin",Variable,parameter,origin
CH.ifa.draw.samples.javadraw.JavaDrawApp.main(java.lang.String[]),Operation,method,main(java.lang.String[])
"CH.ifa.draw.figures.ScribbleTool.point(int,int).x",Variable,parameter,x
"CH.ifa.draw.standard.AbstractTool.mouseDrag(java.awt.event.MouseEvent,int,int).y",Variable,parameter,y
"CH.ifa.draw.figures.ScribbleTool.mouseDrag(java.awt.event.MouseEvent,int,int).e",Variable,parameter,e
"CH.ifa.draw.samples.net.NodeFigure.containsPoint(int,int).x",Variable,parameter,x
"CH.ifa.draw.standard.CompositeFigure.findFigureInsideWithout(int,int,CH.ifa.draw.framework.Figure).x",Variable,parameter,x
CH.ifa.draw.application.DrawApplication.initDrawing(),Operation,method,initDrawing()
CH.ifa.draw.standard.EastHandle.CH.ifa.draw.standard.EastHandle(CH.ifa.draw.framework.Figure),Constructor,ctor,CH.ifa.draw.standard.EastHandle(CH.ifa.draw.framework.Figure)
"CH.ifa.draw.standard.HandleTracker.mouseUp(java.awt.event.MouseEvent,int,int).x",Variable,parameter,x
CH.ifa.draw.applet,Container,package,applet
"CH.ifa.draw.standard.CompositeFigure.basicMoveBy(int,int).y",Variable,parameter,y
CH.ifa.draw.figures.LineConnection.figureRequestRemove(CH.ifa.draw.framework.FigureChangeEvent).e,Variable,parameter,e
CH.ifa.draw.samples.pert.PertFigure.removePostTask(CH.ifa.draw.samples.pert.PertFigure),Operation,method,removePostTask(CH.ifa.draw.samples.pert.PertFigure)
"CH.ifa.draw.framework.ConnectionFigure.splitSegment(int,int).x",Variable,parameter,x
CH.ifa.draw.framework.Drawing.add(CH.ifa.draw.framework.Figure).figure,Variable,parameter,figure
CH.ifa.draw.standard.ToolButton.tool(),Operation,method,tool()
CH.ifa.draw.standard.StandardDrawingView.mouseEntered(java.awt.event.MouseEvent),Operation,method,mouseEntered(java.awt.event.MouseEvent)
CH.ifa.draw.figures.RectangleFigure.write(CH.ifa.draw.util.StorableOutput),Operation,method,write(CH.ifa.draw.util.StorableOutput)
"CH.ifa.draw.samples.javadraw.MySelectionTool.mouseDown(java.awt.event.MouseEvent,int,int).x",Variable,parameter,x
"CH.ifa.draw.standard.ConnectionHandle.findConnector(int,int,CH.ifa.draw.framework.Figure)",Operation,method,"findConnector(int,int,CH.ifa.draw.framework.Figure)"
CH.ifa.draw.figures.LineConnection.updateConnection(),Operation,method,updateConnection()
CH.ifa.draw.standard.StandardDrawingView.setDrawing(CH.ifa.draw.framework.Drawing),Operation,method,setDrawing(CH.ifa.draw.framework.Drawing)
"CH.ifa.draw.framework.Tool.mouseUp(java.awt.event.MouseEvent,int,int).x",Variable,parameter,x
"CH.ifa.draw.standard.ConnectionHandle.CH.ifa.draw.standard.ConnectionHandle(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Locator,CH.ifa.draw.framework.ConnectionFigure).prototype",Variable,parameter,prototype
CH.ifa.draw.figures.PolyLineFigure.write(CH.ifa.draw.util.StorableOutput),Operation,method,write(CH.ifa.draw.util.StorableOutput)
"CH.ifa.draw.standard.ConnectionHandle.findConnectableFigure(int,int,CH.ifa.draw.framework.Drawing).y",Variable,parameter,y
